,Headlines,Date,level_0,index,Close,High,Low,Open,Volume
371,"Personal Data’s Value? Facebook Is Set to Find Out ; In Facebook’s I.P.O., Goldman Is Said to Come In Third ; A Love-Hate Relationship With Facebook ; Daily Report: Facebook’s Offering, Fueled by You ; Tracking Facebook’s Valuation ; Advising Congress to Cede Control ; E-Mail on ‘Rife’ Hacking Deleted From James Murdoch Computer, Lawyers Say ; At Facebook’s Underwriters, the Client Is Blocked for Most Workers ; Wonder Women, Highly Metallic ; Facebook Files for an I.P.O. ; Facebook’s Filing: The Highlights ; The Evolution of Facebook ; Personal Data’s Value? Facebook Is Set to Find Out ; In Facebook’s I.P.O., Goldman Is Said to Come In Third ; A Love-Hate Relationship With Facebook ; Daily Report: Facebook’s Offering, Fueled by You ; Tracking Facebook’s Valuation ; Advising Congress to Cede Control ; E-Mail on ‘Rife’ Hacking Deleted From James Murdoch Computer, Lawyers Say ; At Facebook’s Underwriters, the Client Is Blocked for Most Workers ; Wonder Women, Highly Metallic ; Facebook Files for an I.P.O. ; Facebook’s Filing: The Highlights ; The Evolution of Facebook",2012-02-01,402,402,1.972000002861023,1.9800000190734863,1.9333330392837524,1.937999963760376,7848000
372,"Rules for Congress ; Facebook Family Members Reap Rewards ; From Founders to Decorators, Facebook Riches ; Investors Get the Chance to Assess Facebook’s Potential ; With Facebook, Morgan Stanley Wins Bragging Rights ; And He Thought Facebook Was ‘Ridiculous’ ; Questions on Hacking for Times of London ; The Value of Facebook ; The Breakfast Meeting: A Look at Facebook’s Books and Its ‘Hacker’ Way ; Will the Facebook Masses Demand Their Shares? ; Daily Report: Facebook Makes More Millionaires ; From Netscape to Facebook ; Documents: Understanding the Facebook Prospectus ; Media Decoder | Facebook's Future ; David Carr and Jenna Wortham Discuss Facebook’s Prospects in Video ; Facebook I.P.O. Lifts Some Tech Stocks ; Today’s Scuttlebot: Facebook’s Ads, Revenue and Market Fragmentation ; North Carolina Congressman Rejects Run for Governor or Re-Election ; Rules for Congress ; Facebook Family Members Reap Rewards ; From Founders to Decorators, Facebook Riches ; Investors Get the Chance to Assess Facebook’s Potential ; With Facebook, Morgan Stanley Wins Bragging Rights ; And He Thought Facebook Was ‘Ridiculous’ ; Questions on Hacking for Times of London ; The Value of Facebook ; The Breakfast Meeting: A Look at Facebook’s Books and Its ‘Hacker’ Way ; Will the Facebook Masses Demand Their Shares? ; Daily Report: Facebook Makes More Millionaires ; From Netscape to Facebook ; Documents: Understanding the Facebook Prospectus ; Media Decoder | Facebook's Future ; David Carr and Jenna Wortham Discuss Facebook’s Prospects in Video ; Facebook I.P.O. Lifts Some Tech Stocks ; Today’s Scuttlebot: Facebook’s Ads, Revenue and Market Fragmentation ; North Carolina Congressman Rejects Run for Governor or Re-Election",2012-02-02,403,403,2.016666889190674,2.058666944503784,1.9739999771118164,1.9813330173492432,12085500
373,"Senate Approves Ban on Insider Trading by Congress ; Zuckerberg Remains the Undisputed Boss at Facebook ; As Clashes Continue, Egypt Soccer Riot Becomes Metaphor for Government Failure ; Daily Report: The Boss of Facebook ; Out There | Metabolic Pathways ; Today’s Scuttlebot: Sports Sites and Companies Hiding Hacking ; Senate Approves Ban on Insider Trading by Congress ; Zuckerberg Remains the Undisputed Boss at Facebook ; As Clashes Continue, Egypt Soccer Riot Becomes Metaphor for Government Failure ; Daily Report: The Boss of Facebook ; Out There | Metabolic Pathways ; Today’s Scuttlebot: Sports Sites and Companies Hiding Hacking",2012-02-03,404,404,2.076667070388794,2.0886669158935547,2.016666889190674,2.0273330211639404,11467500
374,"Facebook’s Mobility Challenge ; Congress Appears to Be Trying to Get Around Earmark Ban ; Congressional Committees Face Campaign Finance Contortions ; Daily Report: Facebook’s Mobility Challenge ; Facebooks for Doctors, Lawyers and Robots ; White House Nominates Baer to Lead Antitrust Division ; Facebook Now Must Balance User Experience and Investor Experience ; Living With Facebook, and Living Without It ; Facebook’s Mobility Challenge ; Congress Appears to Be Trying to Get Around Earmark Ban ; Congressional Committees Face Campaign Finance Contortions ; Daily Report: Facebook’s Mobility Challenge ; Facebooks for Doctors, Lawyers and Robots ; White House Nominates Baer to Lead Antitrust Division ; Facebook Now Must Balance User Experience and Investor Experience ; Living With Facebook, and Living Without It",2012-02-06,405,405,2.119999885559082,2.126667022705078,2.069999933242798,2.0733330249786377,9781500
375,Those Millions on Facebook? Some May Not Actually Visit ; Debating the Merits of Facebook and Google+ ; Facebook Graffiti Artist Could be Worth $500 Million ; Those Millions on Facebook? Some May Not Actually Visit ; Debating the Merits of Facebook and Google+ ; Facebook Graffiti Artist Could be Worth $500 Million,2012-02-07,406,406,2.1066670417785645,2.119999885559082,2.0546669960021973,2.119999885559082,15324000
376,"Britain: Officials Acknowledge Failures on Phone Hacking ; New Settlements in Britain’s Hacking Scandal ; If Silicon Valley Costs a Lot Now, Wait Until the Facebook Update ; Heavy Metal ; North Carolina Congresswoman Is Stepping Down ; Britain: Officials Acknowledge Failures on Phone Hacking ; New Settlements in Britain’s Hacking Scandal ; If Silicon Valley Costs a Lot Now, Wait Until the Facebook Update ; Heavy Metal ; North Carolina Congresswoman Is Stepping Down",2012-02-08,407,407,2.128667116165161,2.134000062942505,2.0859999656677246,2.1066670417785645,9355500
377,House Passes Bill Banning Insider Trading by Members of Congress ; DST Global’s Deal With Facebook ; House Passes Bill Banning Insider Trading by Members of Congress ; DST Global’s Deal With Facebook,2012-02-09,408,408,2.171999931335449,2.1933329105377197,2.0953330993652344,2.1333329677581787,19156500
378,"Please Join Us: Student Facebook Chat With a Times Reporter ; A $100 Billion Value for Facebook? That May Be Possible ; Heavy Metal Brawler, Ready to Rumble ; Facebook Page Defends Accuser of Police Commissioner’s Son ; Please Join Us: Student Facebook Chat With a Times Reporter ; A $100 Billion Value for Facebook? That May Be Possible ; Heavy Metal Brawler, Ready to Rumble ; Facebook Page Defends Accuser of Police Commissioner’s Son",2012-02-10,409,409,2.0733330249786377,2.1513330936431885,1.9893330335617065,2.1506669521331787,28113000
379,Father Shoots Daughter’s Laptop Over Facebook Post ; I.S.S. Adds to Criticism of Facebook’s Governance ; Q&A: When Facebook Marks Your Spot ; Angry Birds Migrates to Facebook and Toy Stores ; Send a Facebook Message Without Becoming Friends ; Father Shoots Daughter’s Laptop Over Facebook Post ; I.S.S. Adds to Criticism of Facebook’s Governance ; Q&A: When Facebook Marks Your Spot ; Angry Birds Migrates to Facebook and Toy Stores ; Send a Facebook Message Without Becoming Friends,2012-02-13,410,410,2.0993330478668213,2.1373329162597656,2.059999942779541,2.103332996368408,17368500
380,"Lin Soars, and So Does Stock Price for MSG ; Tuesday Reading: Dad Shoots Kid’s Laptop Over Facebook Post ; Hacking Group Attacks Weapons Maker ; Lin Soars, and So Does Stock Price for MSG ; Tuesday Reading: Dad Shoots Kid’s Laptop Over Facebook Post ; Hacking Group Attacks Weapons Maker",2012-02-14,411,411,2.2113330364227295,2.25266695022583,2.0933330059051514,2.115999937057495,27162000
381,Another Kennedy Runs for Congress ; Another Kennedy Runs for Congress,2012-02-15,412,412,2.240000009536743,2.2939999103546143,2.1513330936431885,2.206666946411133,41427000
382,Congress Has No Date for the Prom ; Congressman’s Business Ties Are at Odds With Upright Image ; Congress Has No Date for the Prom ; Congressman’s Business Ties Are at Odds With Upright Image,2012-02-16,413,413,2.2786669731140137,2.3006670475006104,2.169332981109619,2.233333110809326,33295500
383,"Congress to Sell Public Airwaves to Pay Benefits ; Lady Gaga Now, Even on Facebook ; Romney Campaign Distances Itself From Congressman ; Today’s Scuttlebot: Facebook as Publisher, and a Social F.B.I. ; Congress to Sell Public Airwaves to Pay Benefits ; Lady Gaga Now, Even on Facebook ; Romney Campaign Distances Itself From Congressman ; Today’s Scuttlebot: Facebook as Publisher, and a Social F.B.I.",2012-02-17,414,414,2.3313329219818115,2.3313329219818115,2.233333110809326,2.2660000324249268,20650500
384,Obama Calls on Congress to ‘Keep Going’ ; Meta-Marina ; Obama Calls on Congress to ‘Keep Going’ ; Meta-Marina,2012-02-21,415,415,2.299999952316284,2.324666976928711,2.253999948501587,2.324666976928711,17037000
385,Fury in Pakistan After U.S. Congressman Suggests That a Province Leave ; Flourishing London Metal Exchange Is to Assess Its Suitors ; Fury in Pakistan After U.S. Congressman Suggests That a Province Leave ; Flourishing London Metal Exchange Is to Assess Its Suitors,2012-02-22,416,416,2.2813329696655273,2.314666986465454,2.1666669845581055,2.299999952316284,24819000
386,Trying to Find a Cry of Desperation Amid the Facebook Drama ; When a Facebook Post Is a Cry for Help ; Friday Reading: Facebook Posts May Offer Clues to Youth Depression ; Trying to Find a Cry of Desperation Amid the Facebook Drama ; When a Facebook Post Is a Cry for Help ; Friday Reading: Facebook Posts May Offer Clues to Youth Depression,2012-02-24,418,418,2.25,2.301332950592041,2.2179999351501465,2.2820000648498535,14398500
387,What is Facebook Worth? A View From India ; Facebook Makes Push for Beefed-Up Mobile Sites ; Today’s Scuttlebot: Tracking Facebook Grads and Attacks on Air Force Computers ; What is Facebook Worth? A View From India ; Facebook Makes Push for Beefed-Up Mobile Sites ; Today’s Scuttlebot: Tracking Facebook Grads and Attacks on Air Force Computers,2012-02-27,419,419,2.2413330078125,2.266666889190674,2.200000047683716,2.2273330688476562,9090000
388,Yahoo Warns Facebook of a Potential Patent Fight ; Britain Extends Monitoring for People With Metal Hips ; Today’s Scuttlebot: Facebook Cards and Better Looking Cords and Cables ; Yahoo Warns Facebook of a Potential Patent Fight ; Britain Extends Monitoring for People With Metal Hips ; Today’s Scuttlebot: Facebook Cards and Better Looking Cords and Cables,2012-02-28,420,420,2.253999948501587,2.2960000038146973,2.2113330364227295,2.2426669597625732,9183000
389,Substantial Growth in Ads Is on the Way to Facebook ; Daily Report: Facebook’s Big Ad Push ; Congressional Redistricting Plans Go to a Judge,2012-03-01,422,422,2.2939999103546143,2.299999952316284,2.2206668853759766,2.2339999675750732,10552500
390,"Santorum, Defender of Free Market, Pushed in Congress to Protect Big Steel ; A Conservative Leader Was Less So in Congress ; Obama Gets a Facebook Upgrade",2012-03-02,423,423,2.2693328857421875,2.299999952316284,2.24733304977417,2.293333053588867,8250000
391,"Departures Offer Commentary on Current State of Congress ; Wen Jiabao’s Report to the National People’s Congress ; Mealtime Moneyball: Hacking Seamless ; Venture Capitalist Pioneer Talks Taxes, Tech and Facebook",2012-03-05,424,424,2.251332998275757,2.293333053588867,2.2306671142578125,2.2899999618530273,7005000
392,"Election 2012: In Uttarakhand, Congress Edges Out BJP ; What Mandate For India’s Congress Party? ; Donald M. Payne, First Black Elected to Congress From New Jersey, Dies at 77 ; Judge Issues Congressional Redistricting Proposal ; Alabama Congressman, Under Investigation, Defends Himself in Ad ; Facebook Chat With Andrew Rosenthal",2012-03-06,425,425,2.2073330879211426,2.2186670303344727,2.1746668815612793,2.2166669368743896,8607000
393,"Will Congress Party Defeats Spur Economic Reform? ; Facebook Chat With Andrew Rosenthal at 11 a.m. ; For Teenage Girls, Facebook Means Always Being Camera-Ready ; Super Tuesday Facebook Chat ; Facebook Borrows $3 Billion and Increases Line of Credit",2012-03-07,426,426,2.2079999446868896,2.2206668853759766,2.194000005722046,2.2079999446868896,5473500
394,F.B.I. Director Warns Congress About Terrorist Hacking ; ‘Super PAC’ Increasing Congress’s Sense of Insecurity ; London Metal Exchange Sets New Deadline for Bids,2012-03-08,427,427,2.204667091369629,2.2326669692993164,2.202666997909546,2.2073330879211426,9499500
395,The Breakfast Meeting: A Facebook Founder Buys TNR and Google Channels Alka-Seltzer ; African Critics of Kony Campaign See a ‘White Man’s Burden’ for the Facebook Generation,2012-03-09,428,428,2.315999984741211,2.3540000915527344,2.2133328914642334,2.2133328914642334,23301000
396,"Commenting on Congress ; Drilling Down: Facebook Timeline Changes the Game ; As It Warned, Yahoo Sues Facebook Over Patents ; Today’s Scuttlebot: Twitter Acquires Posterous, and Facebook Bigamy Case ; Facebook Confronts a Familiar Opponent in Fight With Yahoo",2012-03-12,429,429,2.4006669521331787,2.419332981109619,2.3066670894622803,2.312666893005371,29449500
397,"His District Likely to Be Cut, Congressman Eyes Gillibrand’s Senate Seat ; Afghan Killings Reverberate in Congress ; Web Site Publishes Freedom of Information Requests Sought by California Congressman",2012-03-13,430,430,2.4059998989105225,2.439332962036133,2.3666670322418213,2.434000015258789,15024000
398,New Interest in Hacking as Threat to Security ; An App for Watching for Personal Data Breaches,2012-03-14,431,431,2.3526670932769775,2.4000000953674316,2.319999933242798,2.4000000953674316,12772500
399,"Jobs Bill Stalls as Congress Fights Over Agency ; Congress Presses Apple on App Privacy ; Witness Intimidation Cited in British Hacking Scandal ; Witness Intimidation Alleged in Arrest in Hacking Scandal ; Up From the Basement, Slacker Metaphysics ; Ackerman Won’t Seek Re-Election to Congress",2012-03-15,432,432,2.3333330154418945,2.365333080291748,2.318666934967041,2.3519999980926514,8574000
400,MF Global Workers Expected to Be Called to Testify Before Congress,2012-03-16,433,433,2.3546669483184814,2.392667055130005,2.322000026702881,2.326667070388794,10939500
401,The Wrong Way to Shake Up Congress,2012-03-19,434,434,2.3320000171661377,2.3546669483184814,2.3026669025421143,2.3506669998168945,15234000
402,"New Congressional Lines Imposed by Federal Court ; Illinois Congressional Primaries Make Captivating Undercard ; As Israel’s Military Pursues Enemies on Twitter, Some Citizens Reach Out on Facebook",2012-03-20,435,435,2.330667018890381,2.3466670513153076,2.3046669960021973,2.3320000171661377,8505000
403,"Tributes for Mikulski, Congress’s Longest-Serving Woman",2012-03-21,436,436,2.3433330059051514,2.353332996368408,2.3066670894622803,2.3293330669403076,9108000
404,"March 22, 1972 | Equal Rights Amendment for Women Passed by Congress ; Insider Trading Ban for Lawmakers Clears Congress ; Facebook Gobbles Up Patents From I.B.M.",2012-03-22,437,437,2.293333053588867,2.3433330059051514,2.2866671085357666,2.3313329219818115,7836000
405,"Queens G.O.P. Endorses Halloran for Congress ; Once Neighboring Congressmen, Iowans Compete for Same Seat ; Congress Keeps Its Focus on Jobs ; Facebook Asks Court to Dismiss Ceglia Suit",2012-03-26,439,439,2.493333101272583,2.5393331050872803,2.3359999656677246,2.372667074203491,47107500
406,Computer-Hacking Allegations Made Against News Corporation,2012-03-27,440,440,2.5293331146240234,2.663332939147949,2.4686670303344727,2.4773330688476562,38088000
407,Cybersecurity Researchers Team Up to Combat Online Crime ; Today’s Scuttlebot: Facebook I.P.O. and Superfast Security Cameras,2012-03-28,441,441,2.5233330726623535,2.562666893005371,2.4739999771118164,2.518666982650757,14325000
